chest_accelerometer_x,chest_accelerometer_y,ECG,Left_ankle_acceleration_x,Left_ankle_acceleration_y,class
-9.8614,0.64386,0.016745,0.30307,-8.9344,standing
-10.081,0.52413,0.0083726,0.27203,-9.1738,standing
-9.6042,0.41073999999999994,0.016745,0.19219,-9.1235,standing
-9.4826,0.39271999999999996,0.0041863,0.3693,-9.2135,standing
-9.7226,0.26985,0.012559,0.40021,-9.1051,standing
-9.5769,0.56376,0.016745,0.38687,-9.1328,standing
-9.8888,0.49914,0.0041863,0.21024,-9.0782,standing
-9.4783,0.17725,0.016745,0.5676100000000001,-9.3746,standing
-9.8114,0.6705300000000001,0.020931,0.29509,-8.9024,standing
-9.795,0.35753,0.020931,0.38808000000000004,-9.234,standing
-9.6529,0.31932,0.03349,0.38809,-9.2543,standing
-9.8351,0.33916,0.020931,0.30333000000000004,-9.1726,standing
-9.6516,0.2591,0.0041863,0.39302,-9.0662,standing
-9.6666,0.50147,0.020931,0.32282,-9.1038,standing
-9.6646,0.40089,0.012559,0.45912,-9.1538,standing
-9.703,0.30074,0.05860800000000001,0.54147,-9.1538,standing
-9.5945,-0.07273400000000001,0.19676,0.37565,-9.2863,standing
-9.7646,0.34964,0.15908,0.3966,-9.2448,standing
-9.7023,0.26626,0.062794,0.35943,-9.2951,standing
-9.7411,0.18756,-0.03349,0.40344,-9.0142,standing
-9.6427,0.319,-0.050235,0.41116,-9.265,standing
-9.6581,0.58103,-0.65725,0.25945999999999997,-9.1658,standing
-9.6456,0.46173000000000003,0.6405,0.39228,-9.1352,standing
-9.7653,0.38842,-0.25118,0.33903,-9.2741,standing
-9.4214,0.36316,-0.11722,0.40746,-9.1251,standing
-9.7474,0.49951,-0.12977,0.33053,-8.845,standing
-9.6771,0.52355,-0.12559,0.28891,-9.1445,standing
-9.6026,0.33307,-0.14652,0.36446,-9.2341,standing
-9.8463,0.39749,-0.12559,0.33528,-9.0828,standing
-9.7256,0.42078000000000004,-0.12977,0.44535,-9.0634,standing
-9.8962,0.36735,-0.11722,0.3294,-9.1635,standing
-9.7436,0.30916,-0.1214,0.42863,-9.2454,standing
-9.6991,0.6098399999999999,-0.13396,0.44613,-9.3749,standing
-9.7535,0.29918,-0.15908,0.28051,-9.0936,standing
-9.6509,0.21936999999999998,-0.15908,0.31444,-9.0326,standing
-9.7472,0.49005,-0.16745,0.40871999999999997,-9.2533,standing
-9.6839,0.3578,-0.11722,0.31087,-9.1844,standing
-9.8358,0.3772,-0.071167,0.35148,-9.0627,standing
-9.6964,0.47836000000000006,-0.020931,0.42796000000000006,-9.2148,standing
-9.9877,0.39629000000000003,-0.03349,0.36938000000000004,-9.125,standing
-10.032,0.58833,-0.062794,0.010759000000000001,-8.7638,standing
-9.6044,0.42051000000000005,-0.05860800000000001,0.41466000000000003,-9.1929,standing
-9.7652,0.37917,-0.054422000000000005,0.19785,-9.2738,standing
-9.8332,0.24656,-0.062794,0.37844,-9.2235,standing
-9.888,0.45836000000000005,-0.066981,0.29011,-9.1353,standing
-9.8593,0.5393899999999999,-0.096285,0.32091,-8.9741,standing
-9.9005,0.075587,-0.092098,0.58929,-9.2235,standing
-9.876,0.36776,-0.10884,0.46385,-9.0947,standing
-9.6844,0.37966,-0.087912,0.5152899999999999,-9.0442,standing
-9.8049,0.34734,-0.13396,0.29841999999999996,-9.0961,standing
-9.8661,0.37774,-0.12559,0.42462,-9.2341,standing
-9.7272,0.50013,-0.13815,0.27388,-9.1541,standing
-9.7051,0.40794,-0.14652,0.21813000000000002,-8.9341,standing
-9.6112,0.25834,-0.13396,0.49378999999999995,-9.0624,standing
-9.8763,0.37922,-0.11722,0.35712,-9.1639,standing
-9.7253,0.4089,-0.083726,0.54947,-9.1148,standing
-9.5264,0.56258,0.05860800000000001,0.52854,-9.2239,standing
-9.611,0.24846,0.025118,0.48412,-9.0549,standing
-9.6641,0.37881,-0.10465999999999999,0.60978,-8.8943,standing
-9.8258,0.37888,-0.16745,0.5262600000000001,-9.2027,standing
-9.8271,0.44646,-0.17582,0.31442,-9.135,standing
-10.062999999999999,0.6281800000000001,-0.7912100000000001,0.5431,-9.1951,standing
-9.4738,0.45819,0.55678,0.36946,-9.1325,standing
-9.836,0.38782,-0.28885,0.49968,-9.0431,standing
-9.6242,0.40192,-0.17164000000000001,0.43625,-9.1627,standing
-9.6813,0.22716,-0.20931,0.39561999999999997,-8.9542,standing
-9.8231,0.24834,-0.18838,0.65115,-8.953,standing
-9.744,0.33019,-0.2135,0.48685,-8.8532,standing
-9.4126,0.42821000000000004,-0.2135,0.43931000000000003,-9.0421,standing
-9.6654,0.43977,-0.2135,0.44116000000000005,-9.0811,standing
-9.7247,0.37663,-0.21769000000000002,0.26400999999999997,-9.0954,standing
-9.8564,0.39718000000000003,-0.23443000000000003,0.37961999999999996,-9.1639,standing
-9.7308,0.17747000000000002,-0.28048,0.43923,-9.1623,standing
-9.8742,0.27653,-0.28885,0.30258,-9.1353,standing
-9.7539,0.31905,-0.29723,0.39837,-9.0934,standing
-9.5096,0.22824,-0.30979,0.34551,-9.1627,standing
-9.6395,0.15850999999999998,-0.23443000000000003,0.43955,-9.1023,standing
-9.8084,0.51866,-0.16327,0.74056,-9.1336,standing
-9.7983,0.52055,-0.13396,0.24924000000000002,-8.8435,standing
-9.7874,0.47903,-0.15489,0.41507,-9.0917,standing
-9.5619,0.31928,-0.13815,0.5915699999999999,-9.1332,standing
-9.6566,0.5092399999999999,-0.14232999999999998,0.49506000000000006,-8.9923,standing
-9.7425,0.25514000000000003,-0.16327,0.45106999999999997,-9.1242,standing
-9.8512,0.13568,-0.16327,0.34486,-9.0826,standing
-9.9653,0.28381999999999996,-0.14232999999999998,0.20163,-9.0534,standing
-9.713,0.2978,-0.16327,0.32305,-9.1346,standing
-9.3704,0.33591,-0.16327,0.32513000000000003,-8.9228,standing
-9.6335,0.35978000000000004,-0.16327,0.49344,-9.2128,standing
-9.8926,0.68938,-0.17164000000000001,0.45652,-9.1632,standing
-9.738,0.5386,-0.18001,0.28862,-9.033999999999999,standing
-9.8342,0.29733000000000004,-0.18001,0.35574,-9.0648,standing
-9.8334,0.25486,-0.18001,0.36238000000000004,-9.1526,standing
-9.7558,0.41731999999999997,-0.17582,0.43213,-8.9718,standing
-9.8814,0.63693,-0.17582,0.4369,-9.052999999999999,standing
-9.5193,0.20859,-0.17164000000000001,0.28852,-9.0232,standing
-9.7843,0.32663000000000003,-0.12977,0.21789,-9.173,standing
-9.6128,0.33716999999999997,0.03349,0.4091,-8.9623,standing
-9.961,0.57695,-0.029304000000000004,0.37977,-9.142999999999999,standing
-9.6018,0.29019,-0.10047,0.4437,-9.1641,standing
-9.6605,0.19551,-0.1842,0.30946999999999997,-9.004,standing
-9.8567,-0.095012,-0.2428,0.51864,-9.1145,standing
-9.5518,0.31854,-0.9293600000000001,0.42551000000000005,-8.8543,standing
-9.7669,0.46776999999999996,0.71167,0.58922,-9.134,standing
-9.7475,0.50749,-0.47723999999999994,0.42246999999999996,-9.0726,standing
-9.7496,0.10620999999999998,-0.19257,0.42978,-9.0528,standing
-9.7865,0.43593000000000004,-0.21769000000000002,0.24950999999999998,-8.9945,standing
-9.6657,0.45901000000000003,-0.23025,0.43268999999999996,-9.0446,standing
-9.845,0.32949,-0.22605999999999998,0.32168,-9.0331,standing
-10.031,0.51612,-0.2428,0.59515,-9.0741,standing
-9.7546,0.35604,-0.25118,0.51891,-8.9629,standing
-9.6084,0.11656,-0.21769000000000002,0.48817,-9.1324,standing
-9.8884,0.47886000000000006,-0.26374000000000003,0.22511,-9.2937,standing
-9.6199,0.18782000000000001,-0.26374000000000003,0.54419,-9.1736,standing
-9.7704,0.13502,-0.29723,0.5282100000000001,-9.0738,standing
-9.7654,0.39,-0.31816,0.55835,-8.9931,standing
-9.7368,0.47763999999999995,-0.3056,0.47733000000000003,-9.0031,standing
-9.838,0.48567,-0.23443000000000003,0.45055,-9.0533,standing
-9.6439,0.37828,-0.16327,0.48698,-9.0145,standing
-9.75,0.6311,-0.11302999999999999,0.45647,-9.0511,standing
-9.5505,0.25012,-0.11722,0.37064,-9.123,standing
-9.647,0.53047,-0.075353,0.41376999999999997,-9.1858,standing
-9.8229,0.2372,-0.083726,0.32875,-9.1331,standing
-9.6856,0.43978,-0.054422000000000005,0.27157,-9.2537,standing
-9.8335,0.25895999999999997,-0.046049,0.49349,-8.9328,standing
-9.8667,0.4078,-0.066981,0.45745,-9.2636,standing
-9.6248,0.4304,-0.050235,0.3042,-9.1728,standing
-9.6232,0.35115999999999997,-0.046049,0.38206,-9.1331,standing
-9.7352,0.39671,-0.050235,0.35925,-9.1032,standing
-9.6335,0.36072,-0.03349,0.38468,-9.054,standing
-9.6924,0.27865999999999996,-0.046049,0.43088999999999994,-9.2563,standing
-9.7617,0.20838,-0.062794,0.36953,-9.2965,standing
-9.9986,0.43508,-0.037676999999999995,0.28557,-9.0348,standing
-9.5826,0.34115,-0.037676999999999995,0.31005,-9.1736,standing
-9.7296,0.6208899999999999,0.016745,0.19905,-9.1023,standing
-9.7068,0.49191999999999997,0.13815,0.5604399999999999,-9.1941,standing
-9.7251,0.39881,0.13815,0.44823999999999997,-9.1151,standing
-10.007,0.32650999999999997,0.029304000000000004,0.37515,-8.9521,standing
-9.9167,0.37881,-0.07954,0.57358,-9.1434,standing
-9.8903,0.57808,-0.087912,0.36622,-9.1439,standing
-9.706,0.45061999999999997,-0.56096,0.29125,-9.1027,standing
-9.9857,0.29508,0.38932,0.38149,-9.0528,standing
-9.8035,0.27818000000000004,0.016745,0.48361000000000004,-9.2533,standing
-9.7953,0.36909000000000003,-0.15489,0.34536999999999995,-9.0745,standing
-9.9857,0.29466,-0.10047,0.53787,-8.9344,standing
-9.7991,0.5625899999999999,-0.10465999999999999,0.44932,-9.2138,standing
-9.7334,0.30706,-0.10465999999999999,0.5311100000000001,-9.1442,standing
-9.6743,0.38092,-0.10465999999999999,0.40367,-9.0629,standing
-9.3025,0.47641000000000006,-0.075353,0.44799999999999995,-9.1433,standing
-9.8783,0.4797,-0.062794,0.41468999999999995,-8.8543,standing
-9.5543,0.44088,-0.071167,0.46742,-9.0937,standing
-10.015,0.25473,-0.087912,0.48253999999999997,-9.1642,standing
-9.7151,0.40121999999999997,-0.10047,0.32783,-9.1126,standing
-9.5309,0.28249,-0.14232999999999998,0.49885,-8.9922,standing
-9.8151,0.34955,-0.15070999999999998,0.28076,-8.9544,standing
-9.767999999999999,0.52117,-0.12559,0.5624100000000001,-9.036,standing
-9.8987,0.49022,-0.062794,0.30783,-9.1529,standing
-9.7328,0.27742,-0.0083726,0.40852,-9.2339,standing
-9.9134,0.21748,0.012559,0.36377,-9.1345,standing
-9.8244,0.30909000000000003,-0.016745,0.49267,-9.0028,standing
-9.7435,0.30874,-0.016745,0.48851999999999995,-9.1621,standing
-9.6373,0.048256,-0.029304000000000004,0.35719,-9.2158,standing
-9.9907,0.54669,-0.029304000000000004,0.42267,-9.0126,standing
-9.7684,0.54114,-0.025118,0.48118999999999995,-9.1746,standing
-9.6413,0.24774000000000002,-0.025118,0.43635,-9.2745,standing
-9.5056,0.027285000000000004,0.0,0.4844,-9.2138,standing
-9.7266,0.46975,-0.020931,0.5883,-9.1547,standing
-9.9231,0.69948,-0.0041863,0.38856,-9.0833,standing
-9.8038,0.28912,-0.0083726,0.42301000000000005,-9.1859,standing
-9.8512,0.13547,-0.029304000000000004,0.48181999999999997,-9.2117,standing
-9.7017,0.23556999999999997,-0.016745,0.43203,-9.1843,standing
-9.5822,0.31982,0.025118,0.45828,-9.1947,standing
-9.5368,0.070076,0.17582,0.48945,-9.1834,standing
-9.9348,0.27593,0.11722,0.51869,-9.1234,standing
-9.9057,0.33782,-0.037676999999999995,0.3999,-9.1433,standing
-9.8257,0.37772,-0.083726,0.40057,-8.9111,standing
-9.9889,0.45703999999999995,-0.14652,0.18278,-9.0521,standing
-9.654,0.37776,-0.7660899999999999,0.16848,-9.1837,standing
-9.5621,0.32769000000000004,0.81633,0.42523,-9.1433,standing
-9.734,0.33816999999999997,-0.4898,0.70723,-9.1748,standing
-9.5414,0.30267,-0.10465999999999999,0.41408,-9.0336,standing
-9.573,0.36932,-0.1214,0.50513,-9.1831,standing
-9.6882,0.066775,-0.15070999999999998,0.46831000000000006,-9.1319,standing
-9.9044,0.27297,-0.12559,0.38978,-9.0243,standing
-9.7734,0.28731999999999996,-0.12559,0.41635,-9.0231,standing
-9.6817,0.24723,-0.11302999999999999,0.37594,-8.9522,standing
-9.8978,0.44743999999999995,-0.12977,0.48294,-9.1627,standing
-9.9701,0.52661,-0.15070999999999998,0.34515999999999997,-9.1542,standing
-9.5005,0.27921,-0.18838,0.33209,-8.9728,standing
-9.831,0.13452,-0.19676,0.25844,-9.3226,standing
-9.7661,-0.076342,-0.23025,0.46155,-9.1346,standing
-9.8716,0.64975,-0.22605999999999998,0.48356000000000005,-8.8528,standing
-9.7843,0.32768,-0.15070999999999998,0.30629,-9.0133,standing
-9.7292,0.097798,-0.10465999999999999,0.43778,-8.8626,standing
-9.8491,0.5380199999999999,-0.037676999999999995,0.34864,-8.954,standing
-9.6215,0.26916999999999996,-0.075353,0.3758,-9.1452,standing
-9.7379,0.53072,-0.066981,0.31196,-9.0022,standing
-9.939,0.48676,-0.075353,0.24794000000000002,-9.093,standing
-9.729,0.085079,-0.071167,0.30002,-9.0943,standing
-9.2138,0.081607,-0.07954,0.47881999999999997,-8.8332,standing
-9.7617,0.20490999999999998,-0.066981,0.21902,-9.1424,standing
-9.8685,0.49756000000000006,-0.062794,0.2978,-8.9735,standing
-9.7947,0.33966999999999997,-0.071167,0.45408999999999994,-9.1729,standing
-9.9538,0.21381999999999998,-0.07954,0.34608,-9.2536,standing
-9.8528,0.2163,-0.062794,0.38215,-9.1247,standing
-9.7211,0.19848,-0.046049,0.35196,-8.985,standing
-9.4686,0.1989,-0.083726,0.36191999999999996,-8.9027,standing
-9.9372,0.39553,-0.0083726,0.32761999999999997,-8.9743,standing
-9.7465,0.45766999999999997,0.07954,0.5301600000000001,-9.0923,standing
-9.8604,0.5980300000000001,0.15070999999999998,0.46058000000000004,-9.3025,standing
-9.939,0.48508,0.075353,0.45142,-9.1633,standing
-9.9049,0.29399000000000003,-0.0041863,0.42136999999999997,-9.1733,standing
-9.7332,0.29634,-0.037676999999999995,0.21198000000000003,-9.1545,standing
-9.7051,0.40773000000000004,-0.24699000000000002,0.59025,-9.1229,standing
-9.6413,0.24858000000000002,-0.15070999999999998,0.43678999999999996,-9.0124,standing
-9.7657,0.40807,0.38095,0.34499,-9.0134,standing
-9.6191,0.1481,-0.18838,0.41563999999999995,-9.1234,standing
-9.8845,0.28768,-0.062794,0.37599,-8.9721,standing
-9.6567,0.0085361,-0.05860800000000001,0.44736000000000004,-9.0916,standing
-9.5894,0.1794,-0.071167,0.27426,-9.2136,standing
-9.7524,0.24620999999999998,-0.050235,0.40863,-9.0123,standing
-9.9962,0.31451999999999997,-0.037676999999999995,0.48845,-8.9321,standing
-9.9368,0.37683,-0.054422000000000005,0.3405,-8.9441,standing
-9.4517,0.36054,-0.046049,0.48368,-9.145,standing
-9.832,0.18571,-0.050235,0.49991,-9.0204,standing
-9.814,0.29795,-0.062794,0.5028699999999999,-9.1429,standing
-9.714,0.34878000000000003,-0.092098,0.41744,-9.0322,standing
-9.6832,0.31975,-0.05860800000000001,0.3231,-9.2942,standing
-9.4818,0.35036,-0.07954,0.36135,-8.9233,standing
-9.7946,0.33546,-0.020931,0.39007,-9.174,standing
-9.655,0.42758,0.020931,0.32509,-9.1029,standing
-9.6591,0.12657000000000002,0.025118,0.42135,-9.1337,standing
-9.7942,0.3177,0.041863,0.32619000000000004,-9.1559,standing
-9.6508,0.21863000000000002,0.025118,0.5161,-9.032,standing
-9.6235,0.36723,0.050235,0.35466,-9.2324,standing
-9.6462,0.49041999999999997,0.050235,0.32521,-9.1734,standing
-9.9233,0.20486999999999997,0.066981,0.27399999999999997,-9.0939,standing
-9.9477,0.41656000000000004,0.066981,0.44964,-9.0951,standing
-9.806000000000001,0.39884000000000003,0.075353,0.42207,-9.1147,standing
-9.6201,0.19865,0.092098,0.35996999999999996,-9.2234,standing
-9.802,0.19883,0.075353,0.45905,-9.1741,standing
-9.672,0.26793,0.075353,0.47758,-9.1047,standing
-9.8017,0.18600999999999998,0.075353,0.21438000000000001,-9.1145,standing
-9.7237,0.32723,0.05860800000000001,0.30062,-9.1226,standing
-9.8255,0.36669,0.11722,0.38222,-9.2836,standing
-9.6513,0.23986,0.24699000000000002,0.64976,-9.1736,standing
-9.8504,0.59855,0.23025,0.42996999999999996,-9.0333,standing
-9.8159,0.38918,0.11722,0.40608,-8.9941,standing
-9.7074,0.51977,0.041863,0.27869,-9.3042,standing
-9.6325,0.31027,0.041863,0.48193,-8.9644,standing
-9.4803,0.2771,-0.46048999999999995,0.39347,-9.0711,standing
-9.7451,0.3862,0.53166,0.52255,-9.2553,standing
-9.7218,-0.27510999999999997,0.096285,0.47773000000000004,-9.174,standing
-9.4727,0.40343,-0.03349,0.46293,-9.1047,standing
-9.6027,0.33916,0.05860800000000001,0.48200000000000004,-9.0628,standing
-9.7149,0.39124000000000003,0.016745,0.39159,-9.1429,standing
-9.6426,0.31028,0.041863,0.34542,-9.0136,standing
-9.6605,0.1973,0.046049,0.5916899999999999,-9.1722,standing
-9.7593,0.084776,0.062794,0.37716,-9.0324,standing
-9.8084,0.51898,0.062794,0.59701,-9.0535,standing
-9.7448,0.36918,0.066981,0.44241,-9.2445,standing
-9.5821,0.31866,0.046049,0.56615,-9.1435,standing
-10.395,1.0717,-0.037676999999999995,0.14805,-10.089,walking
-9.3824,1.4451,0.096285,-0.21627,-10.026,walking
-8.3859,1.1131,0.18838,-0.53091,-10.184,walking
-7.294,0.5603899999999999,0.3056,0.044924,-9.5227,walking
-7.0546,0.20357,0.23443000000000003,-0.35945,-8.1222,walking
-6.2012,-0.039888,0.15908,-0.41373000000000004,-6.6726,walking
-6.1885,-0.17221,0.12559,0.16821,-6.2898,walking
-6.0442,0.19085,0.096285,0.2339,-6.129,walking
-6.7702,0.12652,-0.3349,0.1931,-5.962999999999999,walking
-7.4881,0.16139,0.6907399999999999,-0.25977,-6.0992,walking
-8.2979,-0.25532,0.20931,-0.68984,-6.5197,walking
-9.4577,-0.34521999999999997,0.029304000000000004,0.02611,-6.9666,walking
-10.041,-0.47394,-0.03349,-0.39028,-7.6884,walking
-10.659,0.10974,-0.075353,-0.38266999999999995,-8.5517,walking
-12.282,0.4851,-0.092098,-0.11655,-9.1731,walking
-12.706,0.45311,-0.075353,-0.41298,-9.6835,walking
-12.523,-0.62268,-0.071167,-0.024169,-10.008,walking
-11.965,-1.2268,-0.11722,0.021406,-11.200999999999999,walking
-12.860999999999999,0.096675,-0.15070999999999998,0.8333200000000001,-12.269,walking
-15.325,0.59116,-0.1842,3.61,-10.925999999999998,walking
-13.712,0.23872,-0.25118,7.1749,-10.645999999999999,walking
-10.904000000000002,-0.23635,-0.28467,2.1599,-13.388,walking
-9.1769,0.76445,-0.2763,-2.8632,-17.205,walking
-8.8967,2.4095,-0.18001,8.1959,-13.466,walking
-8.996,2.3256,-0.062794,5.1061,-8.0162,walking
-9.564,1.4314,-0.020931,-1.4068,-5.8203,walking
-9.6005,0.22608000000000003,0.020931,2.738,-8.8537,walking
-10.014,-0.33447,0.066981,5.2183,-9.7057,walking
-9.3968,-0.36406,0.10465999999999999,1.5474,-9.7632,walking
-8.3125,-0.032383999999999996,0.15489,-0.019431999999999998,-9.8675,walking
-7.7612,0.18043,0.18838,0.65664,-8.8678,walking
-7.1062,-0.24435,0.20931,0.14937999999999999,-7.2201,walking
-6.966,-0.18250999999999998,0.26374000000000003,-0.49986,-6.2267,walking
-6.9273,-0.098965,0.34746,-1.5043,-6.1237,walking
-6.632999999999999,-0.16982,0.4898,-2.5676,-6.1942,walking
-6.7078,0.53976,0.61538,-3.0395,-6.4349,walking
-7.2698,0.8640200000000001,0.44375,-2.7352,-6.1951,walking
-7.5957,0.9983700000000001,0.38095,-3.0803,-6.1656,walking
-8.4749,1.5218,0.13815,-5.2053,-6.5076,walking
-9.5742,1.4384,-0.016745,-8.2174,-6.8669,walking
-10.544,0.91499,-0.5191,-10.753,-7.6442,walking
-11.915999999999999,0.83305,0.10465999999999999,-15.83,-8.2951,walking
-12.863,0.74747,0.29304,-18.831,-9.2469,walking
-13.055,1.7618,-0.14232999999999998,-18.461,-9.8955,walking
-11.770999999999999,2.7014,-0.03349,-16.428,-10.543,walking
-10.918,2.4692,-0.05860800000000001,-18.627,-11.654000000000002,walking
-13.332,-0.074549,-0.020931,23.244,-11.727,walking
-14.387,0.17372,0.020931,-10.838,-10.707,walking
-12.664000000000001,0.35222,-0.020931,-0.70962,-10.089,walking
-9.597999999999999,0.6066600000000001,-0.0041863,0.17098,-13.061,walking
-8.7813,-0.83211,0.083726,-6.7341,-14.119000000000002,walking
-10.45,-1.7333,0.26374000000000003,-2.0982,-10.998,walking
-11.179,-2.1437,0.07954,-0.83137,-8.3548,walking
-10.485999999999999,-0.9589,0.016745,-0.41853,-8.9845,walking
-10.174,0.63674,-0.0041863,-0.15625,-10.992,walking
-9.5096,1.7445,0.12977,-0.17655,-10.705,walking
-8.6136,1.8916,0.34328000000000003,-0.58185,-9.6231,walking
-7.1867,1.2557,0.43537,-0.12184,-9.1862,walking
-6.3081,1.2615,0.31396999999999997,0.2237,-8.5378,walking
-5.4878,0.65013,0.25118,-0.08430499999999999,-7.138999999999999,walking
-5.6609,0.2155,0.19676,-0.053464,-6.1706,walking
-5.5886,0.13549,0.27211,0.3186,-5.4432,walking
-6.4441,-0.017398,0.21769000000000002,1.4116,-5.7736,walking
-7.4265,0.11239,0.27211,1.6589,-5.4066,walking
-8.0558,-0.23923000000000003,0.19676,0.97609,-5.4089,walking
-9.7049,-0.6121800000000001,0.26792,0.24183000000000002,-6.425,walking
-10.567,-0.43200000000000005,0.35165,-0.054925999999999996,-7.4838,walking
-11.01,-0.5321899999999999,0.29723,0.25495,-8.402999999999999,walking
-11.681,0.20265,-0.071167,-0.10146000000000001,-9.0825,walking
-12.914000000000001,-0.23984,-0.096285,-0.19155999999999998,-8.902999999999999,walking
-13.277999999999999,-1.2553,-0.066981,-0.60701,-9.2609,walking
-12.776,-1.1112,-0.5525899999999999,-0.4749,-10.897,walking
-11.068,-0.66355,0.9335399999999999,0.76262,-12.853,walking
-11.269,0.80304,-0.35583000000000004,2.7549,-13.542,walking
-13.28,1.3599,-0.03349,7.1372,-10.41,walking
-12.455,1.036,-0.07954,9.3208,-8.6896,walking
-9.676,0.46701000000000004,-0.10465999999999999,-4.856,-10.739,walking
-8.6623,0.79335,-0.050235,5.7008,-12.753,walking
-10.017000000000001,1.8755,-0.050235,2.8747,-12.285,walking
-11.015,2.2473,-0.071167,4.4267,-9.4495,walking
-10.713,0.81448,-0.0041863,1.9473,-8.4981,walking
-10.462,-0.61428,-0.012559,5.7942,-9.4209,walking
-9.3612,-0.6281899999999999,-0.016745,2.6408,-10.319,walking
-8.0588,-0.5958399999999999,-0.037676999999999995,0.7914899999999999,-11.347000000000001,walking
-7.3302,-0.1586,-0.025118,1.2869,-11.065,walking
-7.0713,-0.47591000000000006,0.062794,0.58408,-8.684,walking
-6.6722,-0.22887,0.24699000000000002,-0.093622,-6.9617,walking
-6.2564,-0.3125,0.28467,-1.5290000000000001,-6.0268,walking
-6.624,-0.1116,0.43118999999999996,-3.0387,-5.1148,walking
-7.2719,0.9691200000000001,0.4898,-2.6745,-5.1336,walking
-8.0681,0.87823,0.42282,-2.8369,-5.7394,walking
-8.3761,1.6317,0.3056,-3.2312,-5.7249,walking
-9.3665,1.6567,0.15070999999999998,-5.9302,-6.0171,walking
-10.328,0.74946,0.012559,-9.1295,-6.9062,walking
-10.966,0.33353,-0.037676999999999995,-13.219000000000001,-7.8436,walking
-11.659,0.13296,-0.046049,-19.053,-9.4322,walking
-12.379000000000001,0.7903600000000001,0.10047,-18.849,-10.084,walking
-12.502,1.8835,0.03349,-18.492,-10.704,walking
-11.843,2.7385,-0.020931,-18.522000000000002,-11.142999999999999,walking
-12.529000000000002,2.1859,-0.041863,23.143,-11.088,walking
-14.542,0.86169,-0.075353,-8.3372,-10.773,walking
-14.199000000000002,0.37093000000000004,-0.70748,-4.7855,-9.8464,walking
-10.68,0.67437,0.9586600000000001,-0.076846,-11.437000000000001,walking
-8.6987,-0.41899,-0.3056,-5.5457,-13.985999999999999,walking
-8.9551,-1.7383,0.037676999999999995,-3.8419,-12.929,walking
-10.147,-1.754,0.050235,-0.30243000000000003,-9.2557,walking
-10.639000000000001,-0.8676,0.0041863,0.56153,-7.9995,walking
-10.364,0.50334,0.025118,-0.32616999999999996,-9.9406,walking
-9.7599,1.1239,0.041863,-0.32505,-11.364,walking
-9.1718,0.5103,0.12977,0.51537,-10.647,walking
-8.1693,0.38282,0.13396,0.75698,-9.9505,walking
-7.3926,-0.064509,0.016745,1.5111,-9.1384,walking
-6.6787,0.09452999999999999,-0.066981,0.43826000000000004,-7.6438,walking
-6.3748,0.052360000000000004,-0.11302999999999999,0.29838000000000003,-6.2358,walking
-6.3832,0.47381999999999996,-0.1214,0.17473,-5.7148,walking
-6.6626,0.30304000000000003,-0.054422000000000005,0.59405,-5.7848,walking
-7.1479,-0.18137999999999999,0.10884,0.70962,-5.8787,walking
-7.6537,-0.64908,0.20513,-0.08506799999999999,-6.215,walking
-8.6895,-0.37255,0.36839,-0.39013000000000003,-6.8588,walking
-8.4968,-0.41278000000000004,0.33071999999999996,0.32483,-6.6875,walking
-8.8454,-0.15535,0.25955,-0.17300000000000001,-6.8379,walking
-9.9568,0.86934,0.37258,0.078481,-6.9908,walking
-11.898,1.4788,0.28467,0.056799,-6.7022,walking
-12.731,1.2046,-0.037676999999999995,-1.2383,-7.2141,walking
-12.932,0.14420999999999998,-0.1842,-0.53363,-8.3194,walking
-12.052999999999999,-0.37821,-0.0083726,-1.1843,-10.407,walking
-11.100999999999999,-1.005,-0.13815,-1.1832,-11.671,walking
-11.168,0.8243299999999999,0.11722,-0.6613899999999999,-11.724,walking
-14.26,1.8688,0.0083726,2.2574,-10.899000000000001,walking
-14.02,0.00067656,-0.12977,6.8196,-8.8164,walking
-11.674000000000001,-1.1346,-0.14232999999999998,1.1738,-10.908,walking
-9.3747,0.047738,-0.2763,-1.2911,-14.068,walking
-8.6524,2.8232,-0.37677,6.8124,-13.66,walking
-9.8552,3.8705,1.3061,3.013,-11.245,walking
-10.673,0.81321,-0.10465999999999999,-1.8383,-7.3412,walking
-10.297,-0.79565,0.18838,1.3032,-8.0684,walking
-10.334000000000001,-0.95844,0.083726,3.7866,-10.145,walking
-9.6326,-0.1877,0.092098,1.8845,-10.174,walking
-8.7122,0.25618,0.15070999999999998,0.59722,-9.9946,walking
-7.6758,-0.047469,0.1842,-0.039888,-8.724,walking
-7.0369,-0.17690999999999998,0.2428,-0.088114,-7.8331,walking
-6.7398,-0.38534,0.26792,0.1543,-7.0561,walking
-6.5288,-0.32626,0.24699000000000002,-0.8634299999999999,-6.655,walking
-6.3011,-0.094497,0.24699000000000002,-2.299,-6.6418,walking
-6.6272,0.55097,0.20513,-2.1853,-6.5337,walking
-7.0537,0.66665,0.10465999999999999,-2.4867,-6.8566,walking
-7.7298,1.1383,0.0083726,-2.5486,-6.4493,walking
-8.1297,1.4347,0.14652,-4.4176,-6.4282,walking
-8.5716,1.3095,0.15070999999999998,-7.9177,-6.7889,walking
-9.1378,1.3337,0.12559,-10.21,-7.1287,walking
-10.772,1.22,-0.054422000000000005,-14.159,-7.4962,walking
-12.600999999999999,0.76376,-0.14652,-18.923,-7.6284,walking
